Step,TotEng,Hs
2628000.0000000000,-6475.1826199999996,-6471.8994100000000
2632500.0000000000,-6475.0307599999996,-6471.9194299999999
2637000.0000000000,-6475.2724600000001,-6471.9423800000004
2641500.0000000000,-6475.2490200000002,-6471.9252900000001
2646000.0000000000,-6475.0039100000004,-6471.9458000000004
2650500.0000000000,-6474.7602500000003,-6471.9204099999997
2655000.0000000000,-6475.0205100000003,-6471.9921899999999
2659500.0000000000,-6474.8622999999998,-6471.9145500000004
2664000.0000000000,-6474.7812500000000,-6471.9272499999997
2668500.0000000000,-6475.0371100000002,-6471.9467800000002
2673000.0000000000,-6474.9755900000000,-6471.9443400000000
2677500.0000000000,-6475.0786099999996,-6471.9389600000004
2682000.0000000000,-6475.2372999999998,-6471.9560499999998
2686500.0000000000,-6475.1445299999996,-6471.8740200000002
2691000.0000000000,-6474.6914100000004,-6471.8950199999999
2695500.0000000000,-6475.0576199999996,-6471.8945299999996
2700000.0000000000,-6475.1684599999999,-6471.9277300000003
2704500.0000000000,-6475.0366199999999,-6471.9687500000000
2709000.0000000000,-6475.0024400000002,-6471.9682599999996
2713500.0000000000,-6475.2641599999997,-6471.9487300000001
2718000.0000000000,-6475.2334000000001,-6471.9462899999999
2722500.0000000000,-6475.0639600000004,-6471.8779299999997
2727000.0000000000,-6475.1904299999997,-6471.9819299999999
2731500.0000000000,-6475.2592800000002,-6471.9824200000003
2736000.0000000000,-6474.9003899999998,-6471.9658200000003
2740500.0000000000,-6475.2329099999997,-6471.8925799999997
2745000.0000000000,-6475.0956999999999,-6471.9267600000003
2749500.0000000000,-6474.8256799999999,-6471.9555700000001
2754000.0000000000,-6474.7783200000003,-6471.9355500000001
2758500.0000000000,-6475.2226600000004,-6471.9277300000003
2763000.0000000000,-6475.4155300000002,-6472.0014600000004
2767500.0000000000,-6474.9521500000001,-6471.9081999999999
2772000.0000000000,-6475.2363299999997,-6471.9277300000003
2776500.0000000000,-6474.9130900000000,-6471.9462899999999
2781000.0000000000,-6474.9936500000003,-6471.9404299999997
2785500.0000000000,-6475.2929700000004,-6471.9570299999996
2790000.0000000000,-6475.0595700000003,-6471.8891599999997
2794500.0000000000,-6475.2026400000004,-6471.8686500000003
2799000.0000000000,-6475.2109399999999,-6471.9668000000001
2803500.0000000000,-6475.2358400000003,-6471.9223599999996
2808000.0000000000,-6475.2021500000001,-6471.9487300000001
2812500.0000000000,-6474.8491199999999,-6471.8945299999996
2817000.0000000000,-6475.0083000000004,-6471.9428699999999
2821500.0000000000,-6474.8759799999998,-6471.8886700000003
2826000.0000000000,-6475.0517600000003,-6471.9062500000000
2830500.0000000000,-6475.3149400000002,-6471.9624000000003
2835000.0000000000,-6475.2265600000001,-6471.8750000000000
2839500.0000000000,-6475.2402300000003,-6471.9296899999999
2844000.0000000000,-6475.0165999999999,-6471.9282199999998
2848500.0000000000,-6475.0122099999999,-6471.9482399999997
2853000.0000000000,-6475.2304700000004,-6471.9584999999997
2857500.0000000000,-6474.9233400000003,-6471.9448199999997
2862000.0000000000,-6475.0078100000001,-6471.9887699999999
2866500.0000000000,-6475.1074200000003,-6471.9389600000004
2871000.0000000000,-6475.0136700000003,-6471.8877000000002
2875500.0000000000,-6474.9081999999999,-6471.9350599999998
2880000.0000000000,-6474.8125000000000,-6471.8706099999999
2884500.0000000000,-6475.0786099999996,-6471.9706999999999
2889000.0000000000,-6475.2412100000001,-6471.9619100000000
2893500.0000000000,-6475.4643599999999,-6471.9370099999996
2898000.0000000000,-6475.0913099999998,-6471.9096700000000
2902500.0000000000,-6475.2309599999999,-6471.9062500000000
2907000.0000000000,-6475.7954099999997,-6471.9990200000002
2911500.0000000000,-6475.6020500000004,-6471.9658200000003
2916000.0000000000,-6474.7636700000003,-6471.9116199999999
2920500.0000000000,-6475.3520500000004,-6471.8837899999999
2925000.0000000000,-6475.3530300000002,-6471.9545900000003
2929500.0000000000,-6474.8500999999997,-6471.9043000000001
2934000.0000000000,-6474.7416999999996,-6471.9296899999999
2938500.0000000000,-6475.1196300000001,-6471.9755900000000
2943000.0000000000,-6475.1049800000001,-6471.8872099999999
2947500.0000000000,-6475.0976600000004,-6471.9335899999996
2952000.0000000000,-6475.1591799999997,-6471.9780300000002
2956500.0000000000,-6474.7656200000001,-6471.9375000000000
2961000.0000000000,-6474.8764600000004,-6471.8847699999997
2965500.0000000000,-6474.9028300000000,-6471.9355500000001
2970000.0000000000,-6475.0629900000004,-6471.9218799999999
2974500.0000000000,-6474.8569299999999,-6471.9321300000001
2979000.0000000000,-6475.1630900000000,-6471.9765600000001
2983500.0000000000,-6474.9721700000000,-6471.8530300000002
2988000.0000000000,-6475.0234399999999,-6471.9301800000003
2992500.0000000000,-6475.2612300000001,-6471.9921899999999
2997000.0000000000,-6475.3071300000001,-6471.9560499999998
3001500.0000000000,-6474.8745099999996,-6471.9628899999998
3006000.0000000000,-6475.1665000000003,-6471.9799800000001
3010500.0000000000,-6474.9799800000001,-6471.9291999999996
3015000.0000000000,-6475.1215800000000,-6471.9453100000001
3019500.0000000000,-6475.2319299999999,-6471.9487300000001
3024000.0000000000,-6475.0683600000002,-6471.9150399999999
3028500.0000000000,-6475.3481400000001,-6471.9540999999999
3033000.0000000000,-6475.4072299999998,-6471.9077100000004
3037500.0000000000,-6474.7368200000001,-6471.8974600000001
3042000.0000000000,-6474.8271500000001,-6471.9497099999999
3046500.0000000000,-6475.0483400000003,-6471.9116199999999
3051000.0000000000,-6474.4267600000003,-6471.9467800000002
3055500.0000000000,-6475.1391599999997,-6471.8994100000000
3060000.0000000000,-6474.9780300000002,-6471.9145500000004
3064500.0000000000,-6475.1860399999996,-6471.9653300000000
3069000.0000000000,-6474.9545900000003,-6471.9189500000002
3073500.0000000000,-6475.5410199999997,-6471.9477500000003
3078000.0000000000,-6475.1572299999998,-6471.9008800000001
3082500.0000000000,-6475.1909200000000,-6471.9750999999997
3087000.0000000000,-6475.0351600000004,-6471.9243200000001
3091500.0000000000,-6475.2607399999997,-6471.9174800000001
3096000.0000000000,-6475.3227500000003,-6471.9492200000004
3100500.0000000000,-6475.3549800000001,-6471.8940400000001
3105000.0000000000,-6475.0297899999996,-6471.9482399999997
3109500.0000000000,-6475.1415999999999,-6471.9213900000004
3114000.0000000000,-6475.0263699999996,-6471.9165000000003
3118500.0000000000,-6474.7368200000001,-6471.9106400000001
3123000.0000000000,-6475.0546899999999,-6471.9648399999996
3127500.0000000000,-6475.1806600000000,-6471.8999000000003
3132000.0000000000,-6474.7465800000000,-6471.9160199999997
3136500.0000000000,-6475.1650399999999,-6471.9135699999997
3141000.0000000000,-6475.0810499999998,-6471.9492200000004
3145500.0000000000,-6474.8666999999996,-6471.8891599999997
3150000.0000000000,-6475.0639600000004,-6471.9472699999997
3154500.0000000000,-6474.8701199999996,-6471.9472699999997
3159000.0000000000,-6475.2133800000001,-6471.9687500000000
3163500.0000000000,-6475.2822299999998,-6471.9853499999999
3168000.0000000000,-6474.8994100000000,-6471.8842800000002
3172500.0000000000,-6474.6967800000002,-6471.8510699999997
3177000.0000000000,-6475.1040000000003,-6471.9526400000004
3181500.0000000000,-6475.0703100000001,-6471.9209000000001
3186000.0000000000,-6475.2241199999999,-6471.9560499999998
3190500.0000000000,-6474.9287100000001,-6471.9096700000000
3195000.0000000000,-6474.9174800000001,-6471.9233400000003
3199500.0000000000,-6475.4355500000001,-6471.8828100000001
3204000.0000000000,-6475.4916999999996,-6471.9668000000001
3208500.0000000000,-6475.5107399999997,-6471.9247999999998
3213000.0000000000,-6475.5063499999997,-6471.9335899999996
3217500.0000000000,-6474.8051800000003,-6471.9282199999998
3222000.0000000000,-6474.6831099999999,-6471.8857399999997
3226500.0000000000,-6475.0834999999997,-6471.9199200000003
3231000.0000000000,-6475.0654299999997,-6471.9453100000001
3235500.0000000000,-6474.7372999999998,-6471.8559599999999
3240000.0000000000,-6475.0717800000002,-6471.9028300000000
3244500.0000000000,-6474.8774400000002,-6471.9433600000002
3249000.0000000000,-6475.0600599999998,-6471.8901400000004
3253500.0000000000,-6475.1113299999997,-6471.9672899999996
3258000.0000000000,-6475.3227500000003,-6471.8969699999998
3262500.0000000000,-6475.1567400000004,-6471.9394499999999
3267000.0000000000,-6474.9477500000003,-6471.9643599999999
3271500.0000000000,-6475.2622099999999,-6471.9316399999998
3276000.0000000000,-6474.5610399999996,-6471.9467800000002
3280500.0000000000,-6474.7641599999997,-6471.9326199999996
3285000.0000000000,-6475.2529299999997,-6471.9360399999996
3289500.0000000000,-6474.8745099999996,-6471.9140600000001
3294000.0000000000,-6475.1645500000004,-6471.9262699999999
3298500.0000000000,-6475.0752000000002,-6471.9223599999996
3303000.0000000000,-6474.9780300000002,-6471.8574200000003
3307500.0000000000,-6474.9799800000001,-6471.9291999999996
3312000.0000000000,-6475.0229499999996,-6471.8691399999998
3316500.0000000000,-6474.7929700000004,-6471.9252900000001
3321000.0000000000,-6475.7734399999999,-6471.8964800000003
3325500.0000000000,-6474.9443400000000,-6471.9472699999997
3330000.0000000000,-6475.0668900000001,-6471.8686500000003
3334500.0000000000,-6475.2070299999996,-6471.8691399999998
3339000.0000000000,-6475.2128899999998,-6471.9194299999999
3343500.0000000000,-6474.7705100000003,-6471.9072299999998
3348000.0000000000,-6474.9077100000004,-6471.9052700000002
3352500.0000000000,-6475.0312500000000,-6471.9433600000002
3357000.0000000000,-6474.9340800000000,-6471.9433600000002
3361500.0000000000,-6474.8344699999998,-6471.9345700000003
3366000.0000000000,-6475.0683600000002,-6471.9174800000001
3370500.0000000000,-6474.9921899999999,-6471.9057599999996
3375000.0000000000,-6475.1953100000001,-6471.9340800000000
3379500.0000000000,-6475.0200199999999,-6471.9165000000003
3384000.0000000000,-6474.9760699999997,-6471.9018599999999
3388500.0000000000,-6475.3447299999998,-6471.9023399999996
3393000.0000000000,-6475.1303699999999,-6471.9277300000003
3397500.0000000000,-6475.1313499999997,-6471.9179700000004
3402000.0000000000,-6475.2456099999999,-6471.8715800000000
3406500.0000000000,-6474.5966799999997,-6471.8740200000002
3411000.0000000000,-6475.1591799999997,-6471.9174800000001
3415500.0000000000,-6474.9043000000001,-6471.8935499999998
3420000.0000000000,-6474.8315400000001,-6471.8618200000001
3424500.0000000000,-6475.2270500000004,-6471.9360399999996
3429000.0000000000,-6475.2045900000003,-6471.8769499999999
3433500.0000000000,-6475.3354499999996,-6471.9189500000002
3438000.0000000000,-6474.9628899999998,-6471.8920900000003
3442500.0000000000,-6475.4335899999996,-6471.9721700000000
3447000.0000000000,-6475.2617200000004,-6471.9096700000000
