Step,TotEng,Hs
822000.00000000000,-6475.0185499999998,-6468.3891599999997
825000.00000000000,-6475.3828100000001,-6468.3964800000003
828000.00000000000,-6475.3125000000000,-6468.4653300000000
831000.00000000000,-6475.3227500000003,-6468.2412100000001
834000.00000000000,-6475.0141599999997,-6468.4106400000001
837000.00000000000,-6474.6997099999999,-6468.4853499999999
840000.00000000000,-6475.7065400000001,-6468.3823199999997
843000.00000000000,-6475.9965800000000,-6468.4765600000001
846000.00000000000,-6475.4458000000004,-6468.5263699999996
849000.00000000000,-6475.2797899999996,-6468.4072299999998
852000.00000000000,-6475.6411099999996,-6468.4414100000004
855000.00000000000,-6474.6923800000004,-6468.3056600000000
858000.00000000000,-6474.9580100000003,-6468.3188499999997
861000.00000000000,-6475.3608400000003,-6468.4765600000001
864000.00000000000,-6476.6201199999996,-6468.3544899999997
867000.00000000000,-6474.8413099999998,-6468.4125999999997
870000.00000000000,-6474.7802700000002,-6468.3154299999997
873000.00000000000,-6474.4472699999997,-6468.3701199999996
876000.00000000000,-6474.8818400000000,-6468.3935499999998
879000.00000000000,-6475.0449200000003,-6468.5083000000004
882000.00000000000,-6476.0239300000003,-6468.4941399999998
885000.00000000000,-6475.7324200000003,-6468.5634799999998
888000.00000000000,-6475.3359399999999,-6468.2119100000000
891000.00000000000,-6475.4477500000003,-6468.4277300000003
894000.00000000000,-6475.9291999999996,-6468.4184599999999
897000.00000000000,-6476.0092800000002,-6468.4291999999996
900000.00000000000,-6474.7719699999998,-6468.2685499999998
903000.00000000000,-6475.6191399999998,-6468.3930700000001
906000.00000000000,-6475.0131799999999,-6468.3642600000003
909000.00000000000,-6475.2089800000003,-6468.4633800000001
912000.00000000000,-6475.1455100000003,-6468.4643599999999
915000.00000000000,-6476.1025399999999,-6468.4872999999998
918000.00000000000,-6474.4243200000001,-6468.4077100000004
921000.00000000000,-6475.8466799999997,-6468.4731400000001
924000.00000000000,-6475.1840800000000,-6468.4101600000004
927000.00000000000,-6475.5996100000002,-6468.4731400000001
930000.00000000000,-6474.7158200000003,-6468.3115200000002
933000.00000000000,-6474.7480500000001,-6468.2168000000001
936000.00000000000,-6475.9013699999996,-6468.4355500000001
939000.00000000000,-6474.5224600000001,-6468.3779299999997
942000.00000000000,-6475.5668900000001,-6468.2900399999999
945000.00000000000,-6475.3535199999997,-6468.1884799999998
948000.00000000000,-6474.7875999999997,-6468.3427700000002
951000.00000000000,-6475.0634799999998,-6468.5053699999999
954000.00000000000,-6474.6440400000001,-6468.5190400000001
957000.00000000000,-6476.1030300000002,-6468.5107399999997
960000.00000000000,-6475.1552700000002,-6468.4658200000003
963000.00000000000,-6475.3276400000004,-6468.4116199999999
966000.00000000000,-6475.4179700000004,-6468.6464800000003
969000.00000000000,-6473.8315400000001,-6468.3203100000001
972000.00000000000,-6475.4301800000003,-6468.2700199999999
975000.00000000000,-6474.9692400000004,-6468.5424800000001
978000.00000000000,-6475.5444299999999,-6468.4716799999997
981000.00000000000,-6475.1625999999997,-6468.4003899999998
984000.00000000000,-6475.2983400000003,-6468.4521500000001
987000.00000000000,-6475.1567400000004,-6468.3232399999997
990000.00000000000,-6475.1000999999997,-6468.3779299999997
993000.00000000000,-6476.0336900000002,-6468.3774400000002
996000.00000000000,-6475.7236300000004,-6468.3071300000001
999000.00000000000,-6475.1367200000004,-6468.3945299999996
1002000.0000000000,-6475.4633800000001,-6468.4750999999997
1005000.0000000000,-6474.8803699999999,-6468.3740200000002
1008000.0000000000,-6475.1777300000003,-6468.1538099999998
1011000.0000000000,-6475.0805700000001,-6468.1455100000003
1014000.0000000000,-6475.1010699999997,-6468.4321300000001
1017000.0000000000,-6474.0752000000002,-6468.1738299999997
1020000.0000000000,-6474.7495099999996,-6468.3183600000002
1023000.0000000000,-6475.4394499999999,-6468.4033200000003
1026000.0000000000,-6475.2168000000001,-6468.2773399999996
1029000.0000000000,-6474.8725599999998,-6468.3789100000004
1032000.0000000000,-6474.8837899999999,-6468.2719699999998
1035000.0000000000,-6475.4365200000002,-6468.3066399999998
1038000.0000000000,-6476.0561500000003,-6468.3393599999999
1041000.0000000000,-6474.8032199999998,-6468.2407199999998
1044000.0000000000,-6475.9604499999996,-6468.5327100000004
1047000.0000000000,-6474.9179700000004,-6468.2460899999996
1050000.0000000000,-6474.9135699999997,-6468.1621100000002
1053000.0000000000,-6474.0742200000004,-6468.2929700000004
1056000.0000000000,-6475.2822299999998,-6468.2895500000004
1059000.0000000000,-6475.4018599999999,-6468.3681600000000
1062000.0000000000,-6474.4985399999996,-6468.3676800000003
1065000.0000000000,-6474.9277300000003,-6468.2793000000001
1068000.0000000000,-6475.3955100000003,-6468.3574200000003
1071000.0000000000,-6474.3637699999999,-6468.3310499999998
1074000.0000000000,-6474.3657199999998,-6468.3115200000002
1077000.0000000000,-6474.8784200000000,-6468.3950199999999
1080000.0000000000,-6475.4780300000002,-6468.4233400000003
1083000.0000000000,-6475.7182599999996,-6468.4101600000004
1086000.0000000000,-6474.6547899999996,-6468.3486300000004
1089000.0000000000,-6475.3330100000003,-6468.2802700000002
1092000.0000000000,-6475.1298800000004,-6468.3837899999999
1095000.0000000000,-6475.3320299999996,-6468.3564500000002
1098000.0000000000,-6475.7314500000002,-6468.3813499999997
1101000.0000000000,-6474.8877000000002,-6468.2202100000004
1104000.0000000000,-6475.2285199999997,-6468.3881799999999
1107000.0000000000,-6475.1567400000004,-6468.3891599999997
1110000.0000000000,-6475.2856400000001,-6468.2592800000002
1113000.0000000000,-6476.0312500000000,-6468.3627900000001
1116000.0000000000,-6474.9540999999999,-6468.3769499999999
1119000.0000000000,-6474.7836900000002,-6468.3476600000004
1122000.0000000000,-6474.6342800000002,-6468.2426800000003
1125000.0000000000,-6475.0483400000003,-6468.3095700000003
1128000.0000000000,-6475.9448199999997,-6468.4243200000001
1131000.0000000000,-6475.0239300000003,-6468.3793900000001
1134000.0000000000,-6475.5327100000004,-6468.2036099999996
1137000.0000000000,-6474.3081099999999,-6468.2856400000001
1140000.0000000000,-6475.3452100000004,-6468.5478499999999
1143000.0000000000,-6475.0117200000004,-6468.3525399999999
1146000.0000000000,-6474.6606400000001,-6468.3891599999997
1149000.0000000000,-6474.9033200000003,-6468.4326199999996
1152000.0000000000,-6474.6997099999999,-6468.4819299999999
1155000.0000000000,-6474.1372099999999,-6468.2543900000001
1158000.0000000000,-6474.5127000000002,-6468.1997099999999
1161000.0000000000,-6476.2250999999997,-6468.3344699999998
1164000.0000000000,-6474.3764600000004,-6468.1625999999997
1167000.0000000000,-6475.0371100000002,-6468.3789100000004
1170000.0000000000,-6475.4545900000003,-6468.4897499999997
1173000.0000000000,-6474.1000999999997,-6468.3437500000000
1176000.0000000000,-6475.1269499999999,-6468.3252000000002
1179000.0000000000,-6475.2871100000002,-6468.3613299999997
1182000.0000000000,-6475.8129900000004,-6468.3281200000001
1185000.0000000000,-6474.9433600000002,-6468.2705100000003
1188000.0000000000,-6476.3842800000002,-6468.5317400000004
1191000.0000000000,-6475.5781200000001,-6468.1870099999996
1194000.0000000000,-6474.9594699999998,-6468.2431600000000
1197000.0000000000,-6475.0942400000004,-6468.3881799999999
1200000.0000000000,-6474.7675799999997,-6468.3017600000003
1203000.0000000000,-6474.0956999999999,-6468.3940400000001
1206000.0000000000,-6475.1122999999998,-6468.3945299999996
1209000.0000000000,-6475.3647499999997,-6468.2539100000004
1212000.0000000000,-6475.0639600000004,-6468.2841799999997
1215000.0000000000,-6475.0097699999997,-6468.3222699999997
1218000.0000000000,-6474.4843799999999,-6468.1767600000003
1221000.0000000000,-6476.3701199999996,-6468.4335899999996
1224000.0000000000,-6473.7924800000001,-6468.2084999999997
1227000.0000000000,-6475.6699200000003,-6468.4951199999996
1230000.0000000000,-6476.1967800000002,-6468.5131799999999
1233000.0000000000,-6475.4003899999998,-6468.3413099999998
1236000.0000000000,-6474.7255900000000,-6468.3129900000004
1239000.0000000000,-6474.3808600000002,-6468.3090800000000
1242000.0000000000,-6475.3432599999996,-6468.2324200000003
1245000.0000000000,-6475.5971700000000,-6468.1313499999997
1248000.0000000000,-6475.2451199999996,-6468.4423800000004
1251000.0000000000,-6474.9482399999997,-6468.3569299999999
1254000.0000000000,-6474.6757799999996,-6468.4296899999999
1257000.0000000000,-6473.8632799999996,-6468.3027300000003
1260000.0000000000,-6475.3994100000000,-6468.3618200000001
1263000.0000000000,-6474.4223599999996,-6468.1782199999998
1266000.0000000000,-6474.9960899999996,-6468.3745099999996
1269000.0000000000,-6474.9902300000003,-6468.2485399999996
1272000.0000000000,-6475.5224600000001,-6468.2109399999999
1275000.0000000000,-6476.1201199999996,-6468.3491199999999
1278000.0000000000,-6475.2827100000004,-6468.3134799999998
1281000.0000000000,-6475.1337899999999,-6468.2768599999999
1284000.0000000000,-6475.4375000000000,-6468.3725599999998
1287000.0000000000,-6475.4838900000004,-6468.2895500000004
1290000.0000000000,-6474.5122099999999,-6468.2387699999999
1293000.0000000000,-6475.0961900000002,-6468.3471700000000
1296000.0000000000,-6475.0717800000002,-6468.3964800000003
1299000.0000000000,-6474.8598599999996,-6468.4257799999996
1302000.0000000000,-6475.4819299999999,-6468.3007799999996
1305000.0000000000,-6475.3413099999998,-6468.4052700000002
1308000.0000000000,-6475.4418900000001,-6468.4536099999996
1311000.0000000000,-6475.1870099999996,-6468.4003899999998
1314000.0000000000,-6474.6982399999997,-6468.2045900000003
1317000.0000000000,-6474.9301800000003,-6468.1943400000000
1320000.0000000000,-6475.8232399999997,-6468.2734399999999
1323000.0000000000,-6474.5317400000004,-6468.2163099999998
1326000.0000000000,-6475.9189500000002,-6468.3515600000001
1329000.0000000000,-6475.3422899999996,-6468.4916999999996
1332000.0000000000,-6474.5165999999999,-6468.4272499999997
1335000.0000000000,-6475.6088900000004,-6468.2866199999999
1338000.0000000000,-6475.3022499999997,-6468.4086900000002
1341000.0000000000,-6474.8833000000004,-6468.3222699999997
1344000.0000000000,-6475.4008800000001,-6468.3393599999999
1347000.0000000000,-6474.2055700000001,-6468.2231400000001
1350000.0000000000,-6475.1621100000002,-6468.3764600000004
1353000.0000000000,-6475.1113299999997,-6468.4028300000000
1356000.0000000000,-6475.4872999999998,-6468.4721700000000
1359000.0000000000,-6474.8242200000004,-6468.3144499999999
1362000.0000000000,-6475.5556600000000,-6468.5141599999997
1365000.0000000000,-6475.6181600000000,-6468.3618200000001
1368000.0000000000,-6474.8056600000000,-6468.2636700000003
1371000.0000000000,-6476.4741199999999,-6468.4970700000003
1374000.0000000000,-6474.7866199999999,-6468.2495099999996
1377000.0000000000,-6474.8549800000001,-6468.3247099999999
1380000.0000000000,-6475.0161099999996,-6468.3505900000000
1383000.0000000000,-6474.4897499999997,-6468.2329099999997
1386000.0000000000,-6474.2509799999998,-6468.4404299999997
1389000.0000000000,-6475.2773399999996,-6468.3877000000002
1392000.0000000000,-6475.7959000000001,-6468.1606400000001
1395000.0000000000,-6475.1533200000003,-6468.2075199999999
1398000.0000000000,-6475.1450199999999,-6468.3129900000004
1401000.0000000000,-6475.5004900000004,-6468.2822299999998
1404000.0000000000,-6474.9624000000003,-6468.4257799999996
1407000.0000000000,-6475.6064500000002,-6468.5170900000003
1410000.0000000000,-6474.3271500000001,-6468.5009799999998
1413000.0000000000,-6476.1118200000001,-6468.4091799999997
1416000.0000000000,-6474.8320299999996,-6468.2915000000003
1419000.0000000000,-6475.1655300000002,-6468.3613299999997
1422000.0000000000,-6474.9790000000003,-6468.2944299999999
1425000.0000000000,-6475.1518599999999,-6468.4829099999997
1428000.0000000000,-6475.3208000000004,-6468.3676800000003
1431000.0000000000,-6475.3784200000000,-6468.3647499999997
1434000.0000000000,-6475.4902300000003,-6468.3540000000003
1437000.0000000000,-6475.3964800000003,-6468.4521500000001
1440000.0000000000,-6475.0903300000000,-6468.3437500000000
1443000.0000000000,-6475.1625999999997,-6468.3862300000001
1446000.0000000000,-6474.3168900000001,-6468.2011700000003
1449000.0000000000,-6474.6362300000001,-6468.2919899999997
1452000.0000000000,-6475.4936500000003,-6468.3364300000003
1455000.0000000000,-6475.6240200000002,-6468.3877000000002
1458000.0000000000,-6475.7187500000000,-6468.4072299999998
1461000.0000000000,-6475.2143599999999,-6468.3901400000004
1464000.0000000000,-6475.9472699999997,-6468.4062500000000
1467000.0000000000,-6475.1025399999999,-6468.3530300000002
1470000.0000000000,-6475.1474600000001,-6468.3208000000004
1473000.0000000000,-6475.3237300000001,-6468.2807599999996
1476000.0000000000,-6475.2314500000002,-6468.3266599999997
1479000.0000000000,-6474.5087899999999,-6468.1523399999996
1482000.0000000000,-6475.4892600000003,-6468.4414100000004
1485000.0000000000,-6474.8427700000002,-6468.4604499999996
1488000.0000000000,-6474.3540000000003,-6468.4379900000004
1491000.0000000000,-6475.3603499999999,-6468.3500999999997
1494000.0000000000,-6475.4321300000001,-6468.2773399999996
1497000.0000000000,-6475.0087899999999,-6468.3823199999997
1500000.0000000000,-6474.5795900000003,-6468.3774400000002
1503000.0000000000,-6474.9741199999999,-6468.3808600000002
1506000.0000000000,-6475.3339800000003,-6468.2197299999998
1509000.0000000000,-6475.0336900000002,-6468.4726600000004
1512000.0000000000,-6475.1132799999996,-6468.3491199999999
1515000.0000000000,-6475.0117200000004,-6468.4458000000004
1518000.0000000000,-6475.1811500000003,-6468.1396500000001
1521000.0000000000,-6476.1420900000003,-6468.4619100000000
1524000.0000000000,-6475.1972699999997,-6468.4247999999998
1527000.0000000000,-6475.0800799999997,-6468.4067400000004
1530000.0000000000,-6474.9355500000001,-6468.3071300000001
1533000.0000000000,-6474.6264600000004,-6468.2983400000003
1536000.0000000000,-6475.0424800000001,-6468.3173800000004
1539000.0000000000,-6475.3403300000000,-6468.5249000000003
1542000.0000000000,-6475.2836900000002,-6468.3071300000001
1545000.0000000000,-6473.2963900000004,-6468.2675799999997
1548000.0000000000,-6475.0937500000000,-6468.5581099999999
1551000.0000000000,-6474.8818400000000,-6468.3129900000004
1554000.0000000000,-6476.0546899999999,-6468.5776400000004
1557000.0000000000,-6474.9868200000001,-6468.3671899999999
1560000.0000000000,-6475.4755900000000,-6468.2812500000000
1563000.0000000000,-6475.7250999999997,-6468.3290999999999
1566000.0000000000,-6474.2651400000004,-6468.2622099999999
1569000.0000000000,-6475.4912100000001,-6468.3037100000001
1572000.0000000000,-6475.0512699999999,-6468.3149400000002
1575000.0000000000,-6475.3344699999998,-6468.3212899999999
1578000.0000000000,-6474.7055700000001,-6468.2392600000003
1581000.0000000000,-6474.9204099999997,-6468.3261700000003
1584000.0000000000,-6475.0527300000003,-6468.2563499999997
1587000.0000000000,-6474.7939500000002,-6468.4863299999997
1590000.0000000000,-6475.1250000000000,-6468.3105500000001
1593000.0000000000,-6474.7089800000003,-6468.3598599999996
1596000.0000000000,-6475.6538099999998,-6468.3720700000003
1599000.0000000000,-6475.0263699999996,-6468.3212899999999
1602000.0000000000,-6475.2875999999997,-6468.5078100000001
1605000.0000000000,-6474.2158200000003,-6468.2597699999997
1608000.0000000000,-6475.4511700000003,-6468.3891599999997
1611000.0000000000,-6475.2426800000003,-6468.3178699999999
1614000.0000000000,-6474.4750999999997,-6468.3622999999998
1617000.0000000000,-6474.7036099999996,-6468.4941399999998
1620000.0000000000,-6474.8877000000002,-6468.2446300000001
1623000.0000000000,-6475.2500000000000,-6468.4072299999998
1626000.0000000000,-6474.6386700000003,-6468.2910199999997
1629000.0000000000,-6475.7172899999996,-6468.3906200000001
1632000.0000000000,-6475.2260699999997,-6468.2358400000003
1635000.0000000000,-6474.7368200000001,-6468.3662100000001
1638000.0000000000,-6474.4301800000003,-6468.3066399999998
1641000.0000000000,-6475.2851600000004,-6468.2553699999999
1644000.0000000000,-6474.7192400000004,-6468.3696300000001
1647000.0000000000,-6474.8999000000003,-6468.2993200000001
1650000.0000000000,-6476.0512699999999,-6468.4228499999999
1653000.0000000000,-6474.8217800000002,-6468.3012699999999
1656000.0000000000,-6474.3081099999999,-6468.2705100000003
1659000.0000000000,-6475.1801800000003,-6468.4067400000004
1662000.0000000000,-6474.7104499999996,-6468.3520500000004
1665000.0000000000,-6475.2290000000003,-6468.3383800000001
1668000.0000000000,-6474.9243200000001,-6468.3007799999996
1671000.0000000000,-6475.9467800000002,-6468.4023399999996
1674000.0000000000,-6475.4492200000004,-6468.2153300000000
1677000.0000000000,-6475.9018599999999,-6468.1953100000001
1680000.0000000000,-6474.5078100000001,-6468.2675799999997
1683000.0000000000,-6475.4003899999998,-6468.2665999999999
1686000.0000000000,-6475.4540999999999,-6468.3896500000001
1689000.0000000000,-6475.4892600000003,-6468.3100599999998
1692000.0000000000,-6474.9843799999999,-6468.3588900000004
1695000.0000000000,-6475.8706099999999,-6468.5888699999996
1698000.0000000000,-6475.7470700000003,-6468.3100599999998
1701000.0000000000,-6475.2656200000001,-6468.2387699999999
1704000.0000000000,-6475.4946300000001,-6468.3974600000001
1707000.0000000000,-6474.5253899999998,-6468.2905300000002
1710000.0000000000,-6475.4179700000004,-6468.3471700000000
1713000.0000000000,-6475.5219699999998,-6468.4179700000004
1716000.0000000000,-6475.1328100000001,-6468.2685499999998
1719000.0000000000,-6475.1938499999997,-6468.3120099999996
1722000.0000000000,-6475.5278300000000,-6468.3339800000003
1725000.0000000000,-6474.5190400000001,-6468.2177700000002
1728000.0000000000,-6475.2807599999996,-6468.3906200000001
1731000.0000000000,-6474.4619100000000,-6468.1943400000000
1734000.0000000000,-6475.6074200000003,-6468.4497099999999
1737000.0000000000,-6475.8828100000001,-6468.3715800000000
1740000.0000000000,-6475.8842800000002,-6468.3330100000003
1743000.0000000000,-6475.8852500000003,-6468.2680700000001
1746000.0000000000,-6474.0102500000003,-6468.3696300000001
1749000.0000000000,-6474.9506799999999,-6468.4970700000003
1752000.0000000000,-6474.3154299999997,-6468.2050799999997
1755000.0000000000,-6475.3315400000001,-6468.2060499999998
1758000.0000000000,-6475.6499000000003,-6468.2778300000000
1761000.0000000000,-6475.0478499999999,-6468.3442400000004
1764000.0000000000,-6474.7670900000003,-6468.4179700000004
