,Step,H_nhc,H_nhc1,H_nhc2
136500,9090000,-6461.5459,-16690.8848,16884.6953
136800,9108000,-6461.31104,-16812.9395,17037.5566
137100,9126000,-6461.14307,-16977.0508,17162.1094
137400,9144000,-6461.36328,-16866.3398,17043.1094
137700,9162000,-6461.3901399999995,-16768.9922,16955.0762
138000,9180000,-6461.61377,-16577.1953,16811.8867
138300,9198000,-6461.75391,-16518.3457,16668.4941
138600,9216000,-6461.91309,-16284.7637,16398.0234
138900,9234000,-6461.56104,-16659.75,16795.9863
139200,9252000,-6461.7236299999995,-16422.4395,16621.166
139500,9270000,-6461.74561,-16543.7988,16642.5215
139800,9288000,-6461.59961,-16607.1289,16717.832
140100,9306000,-6461.490720000001,-16584.4531,16831.3301
140400,9324000,-6461.44092,-16752.5117,16917.2285
140700,9342000,-6461.5048799999995,-16753.4727,16900.709
141000,9360000,-6461.5986299999995,-16544.3125,16711.4746
141300,9378000,-6461.93896,-16339.6064,16511.4688
141600,9396000,-6461.58789,-16422.6641,16671.5684
141900,9414000,-6461.51465,-16631.084,16785.0254
142200,9432000,-6461.48193,-16703.5449,16901.334
142500,9450000,-6461.2876,-17070.9414,17171.8066
142800,9468000,-6460.94873,-17287.7305,17500.9492
143100,9486000,-6460.81445,-17684.125,17764.2988
143400,9504000,-6460.98877,-17433.5039,17606.2988
143700,9522000,-6460.76318,-17689.0977,17822.6934
144000,9540000,-6460.905760000001,-17443.3809,17600.8379
144300,9558000,-6460.88086,-17523.0879,17663.0137
144600,9576000,-6461.249510000001,-17127.0,17292.7441
144900,9594000,-6461.46777,-16748.5703,16887.1992
145200,9612000,-6461.51367,-16730.6934,16921.5078
145500,9630000,-6461.5293,-16661.2734,16833.8906
145800,9648000,-6461.51953,-16770.0527,16852.4414
146100,9666000,-6461.55078,-16684.5137,16821.4707
146400,9684000,-6461.4375,-16932.0684,17035.5352
146700,9702000,-6461.46533,-16774.5234,16939.0273
147000,9720000,-6461.461429999999,-16830.5078,16964.9961
147300,9738000,-6461.34912,-16895.9746,17093.0605
147600,9756000,-6461.23242,-17164.7148,17278.4199
147900,9774000,-6460.95215,-17448.666,17577.5742
148200,9792000,-6460.8588899999995,-17234.2793,17467.7148
148500,9810000,-6460.92676,-17284.8613,17552.5996
148800,9828000,-6461.06641,-17323.5273,17421.9336
149100,9846000,-6461.0166,-17500.0918,17577.6973
149400,9864000,-6460.94189,-17359.5449,17569.4961
149700,9882000,-6460.83789,-17546.6484,17736.0605
150000,9900000,-6460.90088,-17406.4531,17598.4609
150300,9918000,-6460.791020000001,-17708.7832,17825.6699
150600,9936000,-6460.40088,-18010.9922,18164.3613
150900,9954000,-6460.5459,-17886.5059,18028.418
151200,9972000,-6460.773929999999,-17655.5918,17814.1543
151500,9990000,-6460.36719,-18007.7617,18208.7676
151800,10008000,-6460.60156,-17888.0078,18021.7344
152100,10026000,-6460.45605,-18019.2129,18158.2324
152400,10044000,-6460.36377,-18096.4453,18276.5
152700,10062000,-6460.23633,-18246.5391,18401.4746
153000,10080000,-6460.11865,-18426.3789,18523.2461
153300,10098000,-6460.146970000001,-18449.2402,18598.1582
153600,10116000,-6460.45605,-18190.5664,18319.5938
153900,10134000,-6460.25098,-18161.2891,18374.6777
154200,10152000,-6460.36182,-18040.7578,18178.4473
154500,10170000,-6460.740229999999,-17757.4531,17929.1113
154800,10188000,-6460.54492,-17777.1367,17982.3008
155100,10206000,-6460.65723,-17799.4688,17975.5391
155400,10224000,-6460.478029999999,-17943.9707,18080.8887
155700,10242000,-6460.59277,-18018.459,18088.1758
156000,10260000,-6460.58496,-18038.4434,18134.3105
156300,10278000,-6460.43066,-17925.291,18115.3906
156600,10296000,-6460.57715,-18028.5215,18066.9609
156900,10314000,-6460.4834,-17976.1191,18141.6328
157200,10332000,-6460.288570000001,-18201.3398,18450.373
157500,10350000,-6460.21289,-18313.375,18480.0566
157800,10368000,-6460.56494,-17922.8184,18039.8223
158100,10386000,-6460.59961,-17924.3633,18039.9004
158400,10404000,-6460.697270000001,-17797.2812,17938.4277
158700,10422000,-6460.49707,-18049.2871,18169.2832
159000,10440000,-6460.57373,-17832.6211,18004.9824
159300,10458000,-6460.60254,-17982.7773,18008.793
159600,10476000,-6460.4248,-18047.9238,18248.6191
159900,10494000,-6460.240720000001,-18284.1953,18469.8066
160200,10512000,-6459.88965,-18687.082,18846.1289
160500,10530000,-6459.73779,-19018.498,19104.7012
160800,10548000,-6459.843260000001,-18789.5117,18981.9199
161100,10566000,-6459.7373,-18879.0254,19034.4492
161400,10584000,-6459.62939,-19104.5957,19205.9102
161700,10602000,-6459.85693,-18693.1191,18834.8906
162000,10620000,-6459.84619,-18845.0293,18935.1582
162300,10638000,-6459.68994,-19037.4883,19229.7363
162600,10656000,-6459.68848,-19104.4785,19204.6523
162900,10674000,-6459.56152,-19103.873,19320.0312
163200,10692000,-6459.6411100000005,-19015.7812,19186.7148
163500,10710000,-6459.72412,-18882.4277,19048.3945
163800,10728000,-6459.57666,-18985.6191,19225.0898
164100,10746000,-6459.25342,-19471.2402,19651.4336
164400,10764000,-6459.32568,-19574.7617,19718.3086
164700,10782000,-6459.10938,-19898.9434,19941.8125
165000,10800000,-6458.84473,-20080.582,20202.1582
165300,10818000,-6459.11084,-19761.3516,19906.4512
165600,10836000,-6459.1665,-19666.9316,19866.6738
165900,10854000,-6459.062989999999,-19908.5469,20123.5234
166200,10872000,-6459.15967,-19618.5059,19767.4355
166500,10890000,-6459.08691,-19677.4727,19822.8848
166800,10908000,-6459.375,-19502.7305,19602.7148
167100,10926000,-6458.990720000001,-19865.4844,20028.1875
167400,10944000,-6459.31934,-19622.541,19691.7266
167700,10962000,-6459.125489999999,-19623.3398,19798.3926
168000,10980000,-6459.3916,-19348.7051,19465.0137
168300,10998000,-6459.48242,-19295.9395,19434.0234
168600,11016000,-6459.23877,-19374.6895,19590.4922
168900,11034000,-6459.28467,-19621.123,19759.1328
169200,11052000,-6459.50635,-19260.1504,19472.6191
169500,11070000,-6459.35742,-19420.6973,19600.6289
169800,11088000,-6459.30615,-19367.9922,19582.8301
170100,11106000,-6459.3286100000005,-19585.0684,19655.9023
170400,11124000,-6459.31494,-19390.3047,19593.0605
170700,11142000,-6459.615229999999,-18924.5098,19142.5996
171000,11160000,-6459.98242,-18755.4922,18843.8223
171300,11178000,-6460.10059,-18613.9668,18747.625
171600,11196000,-6460.2832,-18349.5293,18508.1602
171900,11214000,-6460.10156,-18498.4902,18645.377
172200,11232000,-6460.01318,-18623.8887,18750.2188
172500,11250000,-6459.88525,-18776.4199,18956.4648
172800,11268000,-6459.771479999999,-18966.1875,19185.6953
173100,11286000,-6459.66895,-18986.252,19150.8945
173400,11304000,-6459.52344,-19250.1348,19427.168
173700,11322000,-6459.13379,-19625.0938,19776.0137
174000,11340000,-6459.430179999999,-19504.7109,19552.6777
174300,11358000,-6459.19141,-19707.6055,19840.4512
174600,11376000,-6458.95117,-19882.293,20059.9062
174900,11394000,-6458.94336,-19965.2441,20169.8398
175200,11412000,-6459.03223,-20116.7617,20224.1562
175500,11430000,-6458.75635,-20324.1035,20503.7812
175800,11448000,-6458.42529,-20443.2422,20721.3047
176100,11466000,-6458.555179999999,-20692.1914,20833.2598
176400,11484000,-6458.4013700000005,-20557.4395,20795.3652
176700,11502000,-6458.25098,-20667.8594,20913.4219
177000,11520000,-6458.259770000001,-20683.8711,20836.6426
177300,11538000,-6458.166020000001,-20926.3379,21167.1465
177600,11556000,-6458.45117,-20588.5371,20792.5508
177900,11574000,-6458.68994,-20393.0332,20549.3301
178200,11592000,-6458.3173799999995,-20713.5684,20911.9434
178500,11610000,-6458.3833,-20591.4805,20793.4062
178800,11628000,-6458.4292,-20709.1895,20808.9062
179100,11646000,-6458.50195,-20414.9473,20626.0781
179400,11664000,-6458.60645,-20506.0176,20614.0254
179700,11682000,-6458.83936,-20189.4707,20325.1094
180000,11700000,-6458.9213899999995,-20143.957,20159.5039
180300,11718000,-6458.68652,-20272.1562,20371.9062
180600,11736000,-6458.853520000001,-20104.7891,20187.2988
180900,11754000,-6458.8335,-20086.0039,20238.0566
181200,11772000,-6458.80957,-20061.8867,20244.0742
181500,11790000,-6458.76367,-20227.4395,20345.2266
181800,11808000,-6458.6748,-20401.1484,20513.457
182100,11826000,-6458.55664,-20572.1074,20624.168
182400,11844000,-6458.35498,-20756.8574,20905.1152
182700,11862000,-6458.33301,-20668.2891,20904.498
183000,11880000,-6458.27246,-20781.9219,20931.0801
183300,11898000,-6458.45459,-20728.1211,20814.9727
183600,11916000,-6458.43896,-20798.207,20872.5098
183900,11934000,-6458.43066,-20648.541,20852.4316
184200,11952000,-6458.41309,-20613.7578,20812.7441
184500,11970000,-6458.60156,-20411.2246,20541.0254
184800,11988000,-6458.57666,-20284.5645,20468.8652
185100,12006000,-6458.51562,-20270.6309,20552.2949
185400,12024000,-6458.78223,-20279.0859,20423.5039
185700,12042000,-6458.74219,-20191.1523,20393.1289
186000,12060000,-6458.74219,-20211.332,20358.8242
186300,12078000,-6458.4834,-20456.0371,20552.2168
186600,12096000,-6458.4248,-20845.8105,20936.9805
186900,12114000,-6458.10938,-21054.5664,21232.8086
187200,12132000,-6457.99805,-20928.4551,21149.707
187500,12150000,-6458.0752,-20935.1406,21077.7383
187800,12168000,-6458.1377,-20818.2617,21077.877
188100,12186000,-6457.88672,-21295.041,21514.1641
188400,12204000,-6457.81494,-21282.6934,21390.5156
188700,12222000,-6457.9292,-21194.0938,21348.625
189000,12240000,-6457.84375,-21279.0918,21522.8926
189300,12258000,-6457.79443,-21353.502,21535.082
189600,12276000,-6457.8916,-21276.0156,21383.5234
189900,12294000,-6457.66016,-21652.0898,21792.6641
190200,12312000,-6457.28369,-21984.8164,22101.2129
190500,12330000,-6456.937010000001,-22382.4434,22597.1602
190800,12348000,-6456.68066,-22693.4941,22810.584
191100,12366000,-6456.59229,-22867.1582,23067.4355
191400,12384000,-6456.6626,-22764.3457,22974.3984
191700,12402000,-6456.47998,-22898.248,23120.5176
192000,12420000,-6456.72754,-22785.2559,22899.1113
192300,12438000,-6456.5473600000005,-22767.2637,22990.418
192600,12456000,-6456.6958,-22769.125,22910.4395
192900,12474000,-6456.9043,-22429.2344,22617.2285
193200,12492000,-6456.75684,-22800.0586,22880.5
193500,12510000,-6456.56787,-22868.3711,23046.043
193800,12528000,-6456.562010000001,-22948.0938,23164.6035
194100,12546000,-6456.625,-22823.7891,22999.3535
194400,12564000,-6456.6001,-22803.6543,22997.4336
194700,12582000,-6456.72998,-22915.0605,22975.7422
195000,12600000,-6456.55469,-22925.5098,23101.9961
195300,12618000,-6456.5161100000005,-23128.8613,23290.6699
195600,12636000,-6456.21973,-23274.707,23480.9141
195900,12654000,-6456.19775,-23271.373,23477.7109
196200,12672000,-6456.35498,-23084.252,23285.9199
196500,12690000,-6456.52441,-22917.3613,23132.7832
196800,12708000,-6456.33154,-23231.1875,23340.9531
197100,12726000,-6456.48535,-22921.5723,23211.0527
197400,12744000,-6456.35596,-23055.8652,23297.6895
197700,12762000,-6456.14844,-23302.5156,23561.3633
198000,12780000,-6455.9707,-23637.1445,23799.8145
198300,12798000,-6455.80615,-23867.0957,24067.6582
198600,12816000,-6455.78711,-23954.625,24173.9922
198900,12834000,-6455.15967,-24544.2227,24775.9473
199200,12852000,-6455.18848,-24657.8496,24794.082
199500,12870000,-6455.398929999999,-24352.0449,24514.6152
199800,12888000,-6455.51953,-24252.9141,24416.4492
200100,12906000,-6455.68555,-24263.627,24262.2949
200400,12924000,-6455.58105,-24272.1953,24407.9922
200700,12942000,-6455.6377,-24250.9629,24386.3594
201000,12960000,-6455.23047,-24511.0566,24683.9473
201300,12978000,-6455.54785,-24364.7871,24523.0977
201600,12996000,-6455.65479,-24202.0195,24252.8965
201900,13014000,-6455.812010000001,-23840.0449,24030.4727
202200,13032000,-6455.67383,-24170.9434,24262.1113
202500,13050000,-6455.43115,-24203.8848,24450.6172
202800,13068000,-6455.46191,-24416.4414,24586.7383
203100,13086000,-6455.32129,-24484.8145,24658.4902
203400,13104000,-6455.22119,-24598.0156,24775.7266
203700,13122000,-6454.92285,-24959.7051,25153.0137
204000,13140000,-6455.00098,-24929.7676,25111.3477
204300,13158000,-6454.8588899999995,-24931.4648,25138.6699
204600,13176000,-6454.99609,-24821.4883,25005.2461
204900,13194000,-6454.91943,-24881.6113,25078.5312
205200,13212000,-6454.94824,-24850.8457,25071.1035
205500,13230000,-6454.87695,-25021.0488,25129.0723
205800,13248000,-6454.83252,-25169.1074,25373.7559
206100,13266000,-6454.5673799999995,-25531.7852,25654.707
206400,13284000,-6454.54395,-25629.6797,25725.9062
206700,13302000,-6454.384279999999,-25584.1719,25761.8613
207000,13320000,-6454.53418,-25396.7305,25602.6934
207300,13338000,-6454.67383,-25334.2012,25510.3223
207600,13356000,-6454.7236299999995,-25057.7207,25290.4902
207900,13374000,-6454.62305,-25288.8984,25416.1016
208200,13392000,-6454.43311,-25484.3945,25709.334
208500,13410000,-6454.5498,-25461.9258,25601.6973
208800,13428000,-6454.6792,-25358.5957,25483.5273
209100,13446000,-6454.7451200000005,-25313.0898,25465.9453
209400,13464000,-6454.780760000001,-25131.2773,25299.4863
209700,13482000,-6454.81934,-25124.4844,25254.4062
210000,13500000,-6454.52783,-25252.3906,25439.9922
210300,13518000,-6454.65527,-25465.8926,25528.3379
210600,13536000,-6454.75879,-25156.3184,25335.7656
210900,13554000,-6454.843260000001,-25043.4785,25234.873
211200,13572000,-6454.70703,-25113.1328,25280.0117
211500,13590000,-6454.95801,-25094.1699,25252.4414
211800,13608000,-6454.57959,-25270.8359,25362.5586
212100,13626000,-6454.694820000001,-25329.1602,25447.3301
212400,13644000,-6454.86719,-25151.6055,25299.0566
212700,13662000,-6454.586429999999,-25419.2285,25572.0586
213000,13680000,-6454.47217,-25606.7051,25732.9707
213300,13698000,-6454.5459,-25529.6426,25637.9102
213600,13716000,-6454.59668,-25464.4688,25608.9258
213900,13734000,-6454.37354,-25654.3535,25789.4941
214200,13752000,-6454.36914,-25674.4121,25786.3652
214500,13770000,-6454.51855,-25566.8457,25662.0293
214800,13788000,-6454.42676,-25482.334,25697.2031
215100,13806000,-6454.39746,-25761.0996,25889.459
215400,13824000,-6454.39453,-25600.1172,25820.5215
215700,13842000,-6454.23535,-25828.377,25945.1152
216000,13860000,-6454.259279999999,-25772.6934,25934.5879
216300,13878000,-6454.28418,-25633.7324,25908.5352
216600,13896000,-6454.05615,-25824.7461,26070.1055
216900,13914000,-6454.18213,-25982.4746,26086.4199
217200,13932000,-6454.28955,-25789.8359,25921.707
217500,13950000,-6454.09033,-25834.3848,26040.2148
217800,13968000,-6454.13818,-25921.25,26167.6816
218100,13986000,-6454.11377,-25997.3066,26104.0352
218400,14004000,-6454.2959,-25743.1035,25902.832
218700,14022000,-6454.22705,-25693.4863,25947.9102
219000,14040000,-6454.4526399999995,-25523.873,25625.0527
219300,14058000,-6454.41846,-25575.1836,25737.3828
219600,14076000,-6454.322270000001,-25850.5332,25936.4219
219900,14094000,-6454.0752,-25895.5723,26099.7695
220200,14112000,-6454.2763700000005,-25844.3496,26071.9648
220500,14130000,-6454.1001,-26108.832,26281.7031
220800,14148000,-6453.79395,-26244.252,26411.375
221100,14166000,-6453.80664,-26350.4727,26518.5684
221400,14184000,-6453.68848,-26460.6426,26667.8672
221700,14202000,-6453.68994,-26519.0742,26694.3008
222000,14220000,-6453.76221,-26432.7051,26569.9668
222300,14238000,-6453.384279999999,-26818.5625,26992.8945
222600,14256000,-6453.18408,-27156.9844,27301.041
222900,14274000,-6453.46729,-26678.2949,26889.3164
223200,14292000,-6453.586429999999,-26424.4941,26732.1367
223500,14310000,-6453.48291,-26626.5195,26824.2324
223800,14328000,-6453.31055,-26919.8574,27148.7793
224100,14346000,-6453.51904,-26669.6367,26942.4238
224400,14364000,-6453.6098600000005,-26901.5391,26934.3477
224700,14382000,-6453.52783,-26669.5879,26845.1738
225000,14400000,-6453.56689,-26699.9648,26845.6074
225300,14418000,-6453.70557,-26462.957,26622.4043
225600,14436000,-6453.59473,-26599.1113,26780.209
225900,14454000,-6453.79883,-26494.5039,26602.1562
226200,14472000,-6453.507320000001,-26737.4746,26884.7227
226500,14490000,-6453.5249,-26682.8809,26856.3672
226800,14508000,-6453.58496,-26681.5684,26837.0508
227100,14526000,-6453.6123,-26635.8789,26787.7852
227400,14544000,-6453.22119,-27162.7676,27278.5762
227700,14562000,-6453.5,-26879.8047,26944.5547
228000,14580000,-6453.334470000001,-27157.7832,27244.2891
228300,14598000,-6453.22314,-27202.1582,27245.7578
228600,14616000,-6453.27686,-26870.0723,27054.1777
228900,14634000,-6453.69189,-26689.5801,26873.2871
229200,14652000,-6453.78955,-26584.1816,26689.5371
229500,14670000,-6453.875,-26345.4941,26495.7988
229800,14688000,-6453.60693,-26455.6074,26676.0137
230100,14706000,-6453.48096,-26882.5742,27036.4688
230400,14724000,-6453.32959,-26842.793,27073.3105
230700,14742000,-6453.31006,-27050.6406,27151.9375
231000,14760000,-6453.08691,-27263.8984,27396.8789
231300,14778000,-6453.155760000001,-27158.8887,27339.3379
231600,14796000,-6453.53027,-26764.6055,26836.2109
231900,14814000,-6453.33057,-26894.6445,27124.9102
232200,14832000,-6453.41162,-26860.8477,26996.0293
232500,14850000,-6453.62256,-26596.8164,26804.3652
232800,14868000,-6453.57129,-26696.3848,26903.4023
233100,14886000,-6453.37061,-26876.2012,27131.6504
233400,14904000,-6453.06152,-27205.6465,27410.2891
233700,14922000,-6453.271479999999,-26980.2734,27193.5195
234000,14940000,-6452.9541,-27317.2715,27584.6621
234300,14958000,-6452.81934,-27592.9375,27785.2363
234600,14976000,-6453.06641,-27525.1816,27631.0449
234900,14994000,-6452.87695,-27525.752,27780.1758
235200,15012000,-6452.8701200000005,-27418.2617,27639.8926
235500,15030000,-6452.85547,-27461.9355,27667.0391
235800,15048000,-6452.69629,-27758.5664,27974.7676
236100,15066000,-6452.405760000001,-28140.1172,28297.1973
236400,15084000,-6452.353029999999,-28056.0059,28223.1582
236700,15102000,-6452.58936,-27799.668,28025.9688
237000,15120000,-6452.33789,-28073.7148,28316.3438
237300,15138000,-6452.33691,-28186.8379,28346.8398
237600,15156000,-6452.17432,-28330.875,28512.6289
237900,15174000,-6452.021,-28559.4883,28726.1211
238200,15192000,-6452.09814,-28529.7539,28700.1094
238500,15210000,-6452.19922,-28493.1621,28686.2891
238800,15228000,-6452.39355,-28162.4043,28239.6777
239100,15246000,-6451.9585,-28494.9512,28816.6387
239400,15264000,-6452.12598,-28414.6191,28604.125
239700,15282000,-6452.19189,-28464.6719,28623.4121
240000,15300000,-6452.541020000001,-28015.8027,28127.0273
240300,15318000,-6452.771970000001,-27709.4902,27867.8516
240600,15336000,-6452.656739999999,-27683.1914,27886.373
240900,15354000,-6452.90381,-27494.793,27658.3008
241200,15372000,-6452.67383,-27894.1035,27944.6328
241500,15390000,-6452.711429999999,-27885.0586,27988.3633
241800,15408000,-6452.61328,-27756.9941,27904.2578
242100,15426000,-6453.04443,-27365.3711,27531.4648
242400,15444000,-6453.01465,-27488.0742,27584.3457
242700,15462000,-6452.9111299999995,-27445.0801,27685.9219
243000,15480000,-6452.9423799999995,-27377.6523,27647.3086
243300,15498000,-6452.92432,-27440.0234,27595.7461
243600,15516000,-6452.91016,-27402.9062,27599.166
243900,15534000,-6452.98584,-27300.4512,27472.9043
244200,15552000,-6453.0752,-27326.8926,27462.8418
244500,15570000,-6452.79199,-27449.9004,27692.1523
244800,15588000,-6453.23096,-27126.1309,27336.8457
245100,15606000,-6453.25293,-27207.0078,27287.9609
245400,15624000,-6453.28516,-27086.2129,27255.5352
245700,15642000,-6453.0459,-27342.4062,27504.2207
246000,15660000,-6453.37793,-26977.1504,27140.8711
246300,15678000,-6453.23291,-27227.3516,27320.0645
246600,15696000,-6453.27295,-27007.7148,27169.5898
246900,15714000,-6453.1123,-27165.2461,27393.5117
247200,15732000,-6452.76123,-27646.5918,27757.3887
247500,15750000,-6453.15527,-27211.4375,27359.1836
247800,15768000,-6453.21191,-27022.002,27235.5273
248100,15786000,-6453.01465,-27325.0957,27458.9961
248400,15804000,-6452.96289,-27339.8594,27528.3379
248700,15822000,-6452.7417,-27682.1191,27813.6191
249000,15840000,-6452.26123,-28167.7266,28383.2461
249300,15858000,-6452.42432,-28101.5215,28191.8242
249600,15876000,-6452.33594,-28294.8516,28396.7559
249900,15894000,-6452.32422,-28293.8379,28473.3438
250200,15912000,-6452.384770000001,-27954.3613,28114.9316
250500,15930000,-6452.343260000001,-28030.6973,28270.3594
250800,15948000,-6452.3486299999995,-28151.334,28258.3691
251100,15966000,-6452.3291,-28235.5371,28358.6543
251400,15984000,-6452.35205,-28049.8438,28254.8301
251700,16002000,-6452.33154,-28088.3496,28297.043
252000,16020000,-6452.31104,-28040.6016,28279.291
252300,16038000,-6452.30908,-28063.6797,28240.1699
252600,16056000,-6452.2876,-28173.0078,28363.0137
252900,16074000,-6452.08496,-28386.4961,28553.6855
253200,16092000,-6451.9165,-28704.6582,28812.3887
253500,16110000,-6451.62842,-29211.3379,29292.9609
253800,16128000,-6451.69971,-28987.5,29216.4902
254100,16146000,-6451.6826200000005,-28815.0586,29055.9609
254400,16164000,-6451.749510000001,-28876.5742,29049.4453
254700,16182000,-6451.8125,-28787.4785,28905.2148
255000,16200000,-6451.7915,-28913.0645,29054.4414
255300,16218000,-6451.812989999999,-28880.4902,28971.0273
255600,16236000,-6452.05127,-28442.5508,28678.6133
255900,16254000,-6451.61279,-28877.5156,29078.9473
256200,16272000,-6452.02344,-28572.6797,28749.7637
256500,16290000,-6451.89355,-28724.418,28842.1719
256800,16308000,-6451.84668,-28703.3906,28949.6699
257100,16326000,-6451.61865,-28964.0801,29139.4199
257400,16344000,-6451.896479999999,-28673.1426,28821.0703
257700,16362000,-6451.89355,-28768.6797,28938.9062
258000,16380000,-6452.40625,-28212.416,28299.2773
258300,16398000,-6452.03467,-28408.6328,28605.7207
258600,16416000,-6452.44629,-27757.9121,28045.8809
258900,16434000,-6452.48438,-27991.6074,28101.3125
259200,16452000,-6452.73975,-27725.8828,27840.8691
259500,16470000,-6452.55957,-27764.0879,27972.4824
259800,16488000,-6452.99414,-27364.4492,27575.0078
260100,16506000,-6453.06006,-27266.1172,27472.0254
260400,16524000,-6453.43457,-26931.3828,27036.1562
260700,16542000,-6453.1123,-27106.2051,27295.8379
261000,16560000,-6452.99219,-27245.6758,27410.2852
261300,16578000,-6453.07324,-27305.791,27402.4102
261600,16596000,-6452.95996,-27150.5312,27386.3867
261900,16614000,-6453.28711,-27053.9004,27216.6406
262200,16632000,-6453.43066,-26754.5312,26954.4785
262500,16650000,-6453.35742,-26871.998,27024.7363
262800,16668000,-6453.41504,-26744.2207,26884.9082
263100,16686000,-6453.81885,-26326.3945,26484.4102
263400,16704000,-6453.76172,-26375.7949,26569.4844
263700,16722000,-6453.90479,-26079.4473,26277.6387
264000,16740000,-6453.95996,-26304.5391,26447.1367
264300,16758000,-6453.6713899999995,-26471.3926,26630.1055
264600,16776000,-6453.50293,-26610.0117,26836.418
264900,16794000,-6453.50439,-26654.8613,26843.5234
265200,16812000,-6453.60156,-26683.4863,26783.7812
265500,16830000,-6453.56543,-26521.3633,26743.4492
265800,16848000,-6453.65039,-26320.6035,26614.8789
266100,16866000,-6453.37695,-26588.0879,26843.9062
266400,16884000,-6453.208979999999,-27035.8535,27153.1621
266700,16902000,-6453.01953,-27233.0488,27393.3965
267000,16920000,-6452.82666,-27496.1172,27668.332
267300,16938000,-6452.74561,-27652.2461,27808.209
267600,16956000,-6452.79297,-27459.8301,27688.7754
267900,16974000,-6453.08838,-27124.0566,27316.5547
268200,16992000,-6452.82373,-27433.4258,27627.9961
268500,17010000,-6452.54541,-27954.5898,28095.3438
268800,17028000,-6452.3584,-28013.4414,28228.7578
269100,17046000,-6452.38525,-28120.3652,28237.9609
269400,17064000,-6452.34912,-28045.9043,28236.3926
269700,17082000,-6452.0874,-28511.7344,28657.4746
270000,17100000,-6452.08105,-28413.3965,28556.5
270300,17118000,-6451.99609,-28406.1387,28642.9844
270600,17136000,-6451.99414,-28501.9316,28676.1914
270900,17154000,-6452.04932,-28440.6738,28619.4082
271200,17172000,-6452.22168,-28269.9102,28419.4395
271500,17190000,-6451.93604,-28537.8438,28777.6523
271800,17208000,-6451.86084,-28784.9473,28835.0977
272100,17226000,-6451.76562,-28754.3398,28951.3652
272400,17244000,-6451.875,-28765.875,28856.8164
272700,17262000,-6452.03809,-28582.4766,28653.0957
273000,17280000,-6451.96045,-28628.3535,28814.2949
273300,17298000,-6451.790529999999,-28671.0566,28876.5547
273600,17316000,-6451.77295,-28615.3223,28824.7422
273900,17334000,-6451.99707,-28592.9062,28686.0449
274200,17352000,-6451.99121,-28583.6582,28723.7422
274500,17370000,-6451.97168,-28632.0781,28804.3203
274800,17388000,-6451.86475,-28569.9121,28721.3262
275100,17406000,-6452.47656,-27995.4648,28067.8066
275400,17424000,-6452.4326200000005,-27992.2734,28144.6855
275700,17442000,-6452.405760000001,-28001.8652,28182.8203
276000,17460000,-6452.00537,-28518.4082,28711.4766
276300,17478000,-6452.055179999999,-28448.9453,28555.6289
276600,17496000,-6451.8588899999995,-28749.7168,28904.8125
276900,17514000,-6451.98779,-28425.8496,28603.5059
277200,17532000,-6452.11279,-28436.7676,28589.4766
277500,17550000,-6452.101070000001,-28411.957,28549.5508
277800,17568000,-6452.34082,-28038.8066,28159.7734
278100,17586000,-6452.55029,-27804.2363,28030.8184
278400,17604000,-6452.63916,-27855.3945,27906.7324
278700,17622000,-6452.58154,-27718.0586,27978.1562
279000,17640000,-6452.42871,-27913.5352,28066.0645
279300,17658000,-6452.71777,-27757.3887,27840.0449
279600,17676000,-6452.3388700000005,-28141.2734,28347.8125
279900,17694000,-6452.26123,-28237.6289,28410.7305
280200,17712000,-6452.1416,-28242.9023,28473.0801
280500,17730000,-6452.26807,-28317.5059,28408.373
280800,17748000,-6451.70215,-28808.2559,28952.5469
281100,17766000,-6451.6958,-28813.252,29010.0781
281400,17784000,-6451.78271,-28851.3633,28983.5371
281700,17802000,-6451.87744,-28511.3965,28745.459
282000,17820000,-6452.03906,-28482.0996,28580.5
282300,17838000,-6452.39746,-28102.7832,28257.9102
282600,17856000,-6452.3418,-28035.0137,28198.9941
282900,17874000,-6452.41797,-28002.9414,28132.9883
283200,17892000,-6452.7876,-27585.8145,27722.1543
283500,17910000,-6452.52344,-27981.8418,28069.1133
283800,17928000,-6452.3173799999995,-28069.1367,28196.7812
284100,17946000,-6452.538570000001,-27935.668,28092.7148
284400,17964000,-6452.31787,-28036.4336,28209.5625
284700,17982000,-6452.18945,-28191.4473,28418.8281
285000,18000000,-6452.10547,-28252.8066,28454.1055
285300,18018000,-6452.19434,-28280.9902,28451.4434
285600,18036000,-6452.1958,-28208.7949,28394.7695
285900,18054000,-6452.01074,-28341.8926,28586.1191
286200,18072000,-6452.0473600000005,-28474.8125,28661.1074
286500,18090000,-6452.08203,-28355.5371,28534.8574
286800,18108000,-6452.12061,-28285.0449,28440.4004
287100,18126000,-6452.35205,-28037.3242,28183.8281
287400,18144000,-6452.37842,-27998.291,28193.0566
287700,18162000,-6452.46631,-27907.4004,28145.1406
288000,18180000,-6452.70703,-27739.7773,27907.584
288300,18198000,-6452.812010000001,-27545.3105,27675.332
288600,18216000,-6452.70654,-27527.1367,27753.8574
288900,18234000,-6452.56396,-27688.3477,27834.5156
289200,18252000,-6452.64453,-27600.9648,27880.9531
289500,18270000,-6452.76904,-27545.457,27743.2773
289800,18288000,-6452.913570000001,-27459.9141,27570.3438
290100,18306000,-6452.86084,-27396.918,27597.6758
