Step,TotEng,Hs
315000.00000000000,-6474.6142600000003,-6463.3559599999999
317250.00000000000,-6475.1709000000001,-6463.4453100000001
319500.00000000000,-6474.2416999999996,-6463.5415000000003
321750.00000000000,-6474.1665000000003,-6463.3974600000001
324000.00000000000,-6473.7944299999999,-6463.0307599999996
326250.00000000000,-6475.0693400000000,-6463.4077100000004
328500.00000000000,-6474.9057599999996,-6463.2319299999999
330750.00000000000,-6475.0581099999999,-6463.4057599999996
333000.00000000000,-6474.8471700000000,-6463.0834999999997
335250.00000000000,-6475.5009799999998,-6463.8120099999996
337500.00000000000,-6474.9619100000000,-6463.3920900000003
339750.00000000000,-6474.7070299999996,-6463.5356400000001
342000.00000000000,-6474.9526400000004,-6463.8393599999999
344250.00000000000,-6473.6181600000000,-6463.2705100000003
346500.00000000000,-6475.1122999999998,-6463.5322299999998
348750.00000000000,-6476.5512699999999,-6463.5849600000001
351000.00000000000,-6474.4169899999997,-6463.6127900000001
353250.00000000000,-6474.3305700000001,-6464.0639600000004
355500.00000000000,-6475.0781200000001,-6463.2070299999996
357750.00000000000,-6474.7905300000002,-6463.5576199999996
360000.00000000000,-6474.8520500000004,-6463.3403300000000
362250.00000000000,-6474.9218799999999,-6463.4370099999996
364500.00000000000,-6473.3706099999999,-6463.5244100000000
366750.00000000000,-6475.2612300000001,-6463.6669899999997
369000.00000000000,-6476.1396500000001,-6463.4409200000000
371250.00000000000,-6474.0024400000002,-6462.9497099999999
373500.00000000000,-6475.2133800000001,-6463.3193400000000
375750.00000000000,-6474.4121100000002,-6463.2578100000001
378000.00000000000,-6473.7480500000001,-6462.8627900000001
380250.00000000000,-6474.4165000000003,-6463.5195299999996
382500.00000000000,-6475.6816399999998,-6463.6821300000001
384750.00000000000,-6474.2524400000002,-6463.2026400000004
387000.00000000000,-6475.7504900000004,-6463.7358400000003
389250.00000000000,-6473.7529299999997,-6463.4956099999999
391500.00000000000,-6474.8652300000003,-6463.1928699999999
393750.00000000000,-6473.5678699999999,-6463.2729499999996
396000.00000000000,-6472.8320299999996,-6463.0888699999996
398250.00000000000,-6474.9389600000004,-6463.5815400000001
400500.00000000000,-6474.0996100000002,-6463.1884799999998
402750.00000000000,-6475.1645500000004,-6463.4619100000000
405000.00000000000,-6475.1415999999999,-6463.5590800000000
407250.00000000000,-6474.4692400000004,-6463.2299800000001
409500.00000000000,-6475.9960899999996,-6463.1508800000001
411750.00000000000,-6474.2324200000003,-6463.9179700000004
414000.00000000000,-6473.6396500000001,-6463.4672899999996
416250.00000000000,-6474.2236300000004,-6463.4209000000001
418500.00000000000,-6475.2583000000004,-6463.8286099999996
420750.00000000000,-6473.6455100000003,-6463.8740200000002
423000.00000000000,-6473.9653300000000,-6463.7597699999997
425250.00000000000,-6473.9536099999996,-6463.6152300000003
427500.00000000000,-6475.5219699999998,-6463.2627000000002
429750.00000000000,-6474.7851600000004,-6463.3334999999997
432000.00000000000,-6474.6484399999999,-6463.2709999999997
434250.00000000000,-6475.7719699999998,-6463.4711900000002
436500.00000000000,-6475.0493200000001,-6463.1914100000004
438750.00000000000,-6473.8193400000000,-6463.3051800000003
441000.00000000000,-6474.1303699999999,-6463.1323199999997
443250.00000000000,-6475.9125999999997,-6463.3290999999999
445500.00000000000,-6474.4028300000000,-6463.0502900000001
447750.00000000000,-6474.7915000000003,-6463.5102500000003
450000.00000000000,-6474.0190400000001,-6463.2939500000002
452250.00000000000,-6474.1660199999997,-6463.5463900000004
454500.00000000000,-6475.6543000000001,-6463.6333000000004
456750.00000000000,-6476.9428699999999,-6463.5922899999996
459000.00000000000,-6475.5844699999998,-6463.2202100000004
461250.00000000000,-6474.4081999999999,-6463.3217800000002
463500.00000000000,-6474.0874000000003,-6463.4726600000004
465750.00000000000,-6474.2412100000001,-6463.5253899999998
468000.00000000000,-6474.0820299999996,-6463.0732399999997
470250.00000000000,-6475.0463900000004,-6463.5014600000004
472500.00000000000,-6473.9453100000001,-6463.5102500000003
474750.00000000000,-6475.5224600000001,-6463.5224600000001
477000.00000000000,-6476.2890600000001,-6463.8544899999997
479250.00000000000,-6475.7568400000000,-6463.7739300000003
481500.00000000000,-6475.1806600000000,-6463.6020500000004
483750.00000000000,-6474.9028300000000,-6463.3418000000001
486000.00000000000,-6474.9863299999997,-6463.4829099999997
488250.00000000000,-6475.9555700000001,-6463.1630900000000
490500.00000000000,-6473.2104499999996,-6463.0854499999996
492750.00000000000,-6475.6303699999999,-6463.6386700000003
495000.00000000000,-6476.0766599999997,-6463.6396500000001
497250.00000000000,-6474.3300799999997,-6463.8095700000003
499500.00000000000,-6474.7040999999999,-6463.7539100000004
501750.00000000000,-6475.8886700000003,-6463.4609399999999
504000.00000000000,-6475.9340800000000,-6464.2363299999997
506250.00000000000,-6475.1904299999997,-6463.6415999999999
508500.00000000000,-6476.0839800000003,-6463.3842800000002
510750.00000000000,-6474.9199200000003,-6463.7524400000002
513000.00000000000,-6476.7426800000003,-6463.0327100000004
515250.00000000000,-6473.8754900000004,-6463.8271500000001
517500.00000000000,-6475.5473599999996,-6463.7714800000003
519750.00000000000,-6476.5849600000001,-6463.6220700000003
522000.00000000000,-6473.4706999999999,-6462.8803699999999
524250.00000000000,-6475.4062500000000,-6464.1484399999999
526500.00000000000,-6475.8642600000003,-6463.5131799999999
528750.00000000000,-6474.5415000000003,-6463.2744100000000
531000.00000000000,-6475.2729499999996,-6463.1933600000002
533250.00000000000,-6473.4897499999997,-6463.6523399999996
535500.00000000000,-6474.4130900000000,-6463.3554700000004
537750.00000000000,-6475.4580100000003,-6463.4389600000004
540000.00000000000,-6476.3222699999997,-6463.5786099999996
542250.00000000000,-6474.3095700000003,-6462.8505900000000
544500.00000000000,-6474.6718799999999,-6463.6816399999998
546750.00000000000,-6476.1630900000000,-6463.9716799999997
549000.00000000000,-6476.2807599999996,-6463.7534200000000
551250.00000000000,-6474.6250000000000,-6463.4350599999998
553500.00000000000,-6476.1875000000000,-6463.4668000000001
555750.00000000000,-6474.3735399999996,-6463.2539100000004
558000.00000000000,-6477.1630900000000,-6463.8212899999999
560250.00000000000,-6475.0327100000004,-6463.4111300000004
562500.00000000000,-6474.7968799999999,-6463.4624000000003
564750.00000000000,-6474.8120099999996,-6463.4458000000004
567000.00000000000,-6474.0190400000001,-6463.1254900000004
569250.00000000000,-6475.3105500000001,-6463.5361300000004
571500.00000000000,-6473.7836900000002,-6463.3178699999999
573750.00000000000,-6475.3740200000002,-6463.1469699999998
576000.00000000000,-6475.6464800000003,-6463.4252900000001
578250.00000000000,-6474.7597699999997,-6463.0483400000003
580500.00000000000,-6475.3418000000001,-6463.6909200000000
582750.00000000000,-6476.1088900000004,-6463.6088900000004
585000.00000000000,-6474.5175799999997,-6463.1601600000004
587250.00000000000,-6474.0903300000000,-6463.5639600000004
589500.00000000000,-6475.7470700000003,-6463.6079099999997
591750.00000000000,-6474.5698199999997,-6463.5742200000004
594000.00000000000,-6475.0659200000000,-6464.1747999999998
596250.00000000000,-6475.4892600000003,-6463.9252900000001
598500.00000000000,-6473.1865200000002,-6463.4291999999996
600750.00000000000,-6475.1923800000004,-6463.4506799999999
603000.00000000000,-6476.2734399999999,-6463.3813499999997
605250.00000000000,-6474.0136700000003,-6463.6450199999999
607500.00000000000,-6475.7309599999999,-6463.4560499999998
609750.00000000000,-6474.4872999999998,-6463.4589800000003
612000.00000000000,-6474.0473599999996,-6463.2016599999997
614250.00000000000,-6473.8530300000002,-6463.3300799999997
616500.00000000000,-6474.7514600000004,-6463.6445299999996
618750.00000000000,-6474.0561500000003,-6463.5732399999997
621000.00000000000,-6473.6586900000002,-6463.2084999999997
623250.00000000000,-6475.3769499999999,-6463.3915999999999
625500.00000000000,-6474.2192400000004,-6463.3847699999997
627750.00000000000,-6475.9814500000002,-6463.5146500000001
630000.00000000000,-6474.9721700000000,-6463.8505900000000
632250.00000000000,-6475.1191399999998,-6464.1313499999997
634500.00000000000,-6474.9672899999996,-6463.8173800000004
636750.00000000000,-6473.0507799999996,-6463.2368200000001
639000.00000000000,-6476.8652300000003,-6463.4633800000001
641250.00000000000,-6473.5942400000004,-6463.5781200000001
643500.00000000000,-6474.6118200000001,-6463.4609399999999
645750.00000000000,-6475.5581099999999,-6463.8754900000004
648000.00000000000,-6474.4506799999999,-6463.3544899999997
650250.00000000000,-6473.0820299999996,-6462.9658200000003
652500.00000000000,-6474.9951199999996,-6463.4843799999999
654750.00000000000,-6474.2793000000001,-6463.7045900000003
657000.00000000000,-6475.0043900000001,-6463.3432599999996
659250.00000000000,-6474.0400399999999,-6463.3715800000000
661500.00000000000,-6474.6577100000004,-6463.4345700000003
663750.00000000000,-6477.1030300000002,-6463.8227500000003
666000.00000000000,-6476.7978499999999,-6463.6547899999996
668250.00000000000,-6475.1181600000000,-6463.7343799999999
670500.00000000000,-6474.3750000000000,-6462.7065400000001
672750.00000000000,-6474.6254900000004,-6463.4140600000001
675000.00000000000,-6476.0239300000003,-6463.4414100000004
677250.00000000000,-6475.5058600000002,-6463.7080100000003
679500.00000000000,-6476.5830100000003,-6463.3510699999997
681750.00000000000,-6474.0952100000004,-6463.4267600000003
684000.00000000000,-6474.1196300000001,-6463.4438499999997
686250.00000000000,-6474.7514600000004,-6463.4043000000001
688500.00000000000,-6475.1699200000003,-6463.6538099999998
690750.00000000000,-6476.0561500000003,-6463.4912100000001
693000.00000000000,-6474.7744100000000,-6463.4936500000003
695250.00000000000,-6474.9975599999998,-6463.3979499999996
697500.00000000000,-6476.0170900000003,-6463.5039100000004
699750.00000000000,-6475.3496100000002,-6463.6103499999999
702000.00000000000,-6473.9794899999997,-6462.9536099999996
704250.00000000000,-6474.5502900000001,-6463.4633800000001
706500.00000000000,-6476.2890600000001,-6463.3935499999998
708750.00000000000,-6474.7436500000003,-6463.5366199999999
711000.00000000000,-6474.6474600000001,-6463.1743200000001
713250.00000000000,-6473.9081999999999,-6463.4189500000002
715500.00000000000,-6475.8510699999997,-6463.3774400000002
717750.00000000000,-6474.0834999999997,-6463.6113299999997
720000.00000000000,-6474.8666999999996,-6463.4804700000004
722250.00000000000,-6474.7270500000004,-6463.3413099999998
724500.00000000000,-6475.2529299999997,-6463.5800799999997
726750.00000000000,-6474.0961900000002,-6463.5454099999997
729000.00000000000,-6473.7768599999999,-6463.3012699999999
731250.00000000000,-6474.2080100000003,-6463.3867200000004
733500.00000000000,-6474.8198199999997,-6463.1831099999999
735750.00000000000,-6472.9887699999999,-6463.3383800000001
738000.00000000000,-6475.0566399999998,-6463.4370099999996
740250.00000000000,-6474.1235399999996,-6463.7700199999999
742500.00000000000,-6475.3696300000001,-6463.5874000000003
744750.00000000000,-6475.6357399999997,-6463.8598599999996
747000.00000000000,-6475.1860399999996,-6463.0629900000004
749250.00000000000,-6474.7875999999997,-6463.7006799999999
751500.00000000000,-6474.3227500000003,-6463.4223599999996
753750.00000000000,-6476.1025399999999,-6463.9570299999996
756000.00000000000,-6475.9785199999997,-6463.6791999999996
758250.00000000000,-6474.4458000000004,-6463.6518599999999
760500.00000000000,-6475.6406200000001,-6463.5058600000002
762750.00000000000,-6475.1528300000000,-6463.1640600000001
765000.00000000000,-6474.5537100000001,-6462.9824200000003
767250.00000000000,-6475.3657199999998,-6463.5039100000004
769500.00000000000,-6475.6435499999998,-6463.2539100000004
771750.00000000000,-6475.6157199999998,-6463.2997999999998
774000.00000000000,-6475.0551800000003,-6463.3935499999998
776250.00000000000,-6475.4540999999999,-6463.7529299999997
778500.00000000000,-6474.7231400000001,-6463.3456999999999
780750.00000000000,-6475.7700199999999,-6463.6875000000000
783000.00000000000,-6473.5830100000003,-6463.2905300000002
785250.00000000000,-6474.3071300000001,-6463.3046899999999
787500.00000000000,-6474.4912100000001,-6463.5502900000001
789750.00000000000,-6473.2509799999998,-6463.3959999999997
792000.00000000000,-6475.1015600000001,-6463.4262699999999
794250.00000000000,-6474.7705100000003,-6463.1035199999997
796500.00000000000,-6475.6894499999999,-6463.7709999999997
798750.00000000000,-6474.7099600000001,-6463.1533200000003
801000.00000000000,-6475.0878899999998,-6463.4287100000001
803250.00000000000,-6476.3940400000001,-6463.7182599999996
805500.00000000000,-6473.7568400000000,-6463.4746100000002
807750.00000000000,-6475.0195299999996,-6463.1953100000001
810000.00000000000,-6474.4238299999997,-6463.5122099999999
812250.00000000000,-6474.4394499999999,-6463.6811500000003
814500.00000000000,-6475.0800799999997,-6463.6132799999996
816750.00000000000,-6475.0942400000004,-6463.8173800000004
819000.00000000000,-6476.7114300000003,-6463.6455100000003
821250.00000000000,-6474.0878899999998,-6463.7451199999996
823500.00000000000,-6476.9668000000001,-6463.6284200000000
825750.00000000000,-6475.6420900000003,-6463.3969699999998
828000.00000000000,-6474.3950199999999,-6463.5961900000002
830250.00000000000,-6474.8813499999997,-6463.1933600000002
832500.00000000000,-6474.7040999999999,-6463.4868200000001
834750.00000000000,-6474.4926800000003,-6463.1362300000001
837000.00000000000,-6474.7827100000004,-6463.1728499999999
839250.00000000000,-6475.2124000000003,-6463.5434599999999
841500.00000000000,-6474.5297899999996,-6463.3808600000002
843750.00000000000,-6474.8774400000002,-6463.1914100000004
846000.00000000000,-6475.8808600000002,-6463.7114300000003
848250.00000000000,-6473.1494100000000,-6463.4814500000002
850500.00000000000,-6474.8149400000002,-6463.2997999999998
852750.00000000000,-6474.7900399999999,-6463.6342800000002
855000.00000000000,-6474.0410199999997,-6463.5786099999996
857250.00000000000,-6474.3359399999999,-6463.1821300000001
859500.00000000000,-6473.5473599999996,-6463.1235399999996
861750.00000000000,-6475.7275399999999,-6463.7983400000003
864000.00000000000,-6473.9814500000002,-6463.6162100000001
866250.00000000000,-6474.6860399999996,-6463.6303699999999
868500.00000000000,-6475.4057599999996,-6463.6279299999997
870750.00000000000,-6475.5732399999997,-6463.7568400000000
873000.00000000000,-6474.5966799999997,-6463.2182599999996
875250.00000000000,-6475.4863299999997,-6463.6684599999999
877500.00000000000,-6475.2856400000001,-6463.5165999999999
879750.00000000000,-6474.6132799999996,-6463.5888699999996
882000.00000000000,-6473.9946300000001,-6463.6044899999997
884250.00000000000,-6474.7548800000004,-6463.8627900000001
886500.00000000000,-6474.9599600000001,-6463.0947299999998
888750.00000000000,-6474.2988299999997,-6463.4453100000001
891000.00000000000,-6474.4257799999996,-6463.5024400000002
893250.00000000000,-6473.9404299999997,-6463.4638699999996
895500.00000000000,-6475.4370099999996,-6463.3759799999998
897750.00000000000,-6473.6557599999996,-6463.4204099999997
900000.00000000000,-6473.7856400000001,-6463.1020500000004
902250.00000000000,-6475.4165000000003,-6463.5468799999999
904500.00000000000,-6475.1118200000001,-6463.6958000000004
906750.00000000000,-6475.7158200000003,-6463.5473599999996
909000.00000000000,-6473.1821300000001,-6463.3837899999999
911250.00000000000,-6476.0966799999997,-6463.6225599999998
913500.00000000000,-6475.4160199999997,-6463.7080100000003
915750.00000000000,-6475.2807599999996,-6463.5786099999996
918000.00000000000,-6475.1005900000000,-6463.2587899999999
920250.00000000000,-6474.6284200000000,-6463.6713900000004
922500.00000000000,-6474.6581999999999,-6463.3144499999999
924750.00000000000,-6474.6899400000002,-6463.8701199999996
927000.00000000000,-6476.1122999999998,-6464.0820299999996
929250.00000000000,-6475.0209999999997,-6463.8310499999998
931500.00000000000,-6476.5883800000001,-6463.4599600000001
933750.00000000000,-6476.1948199999997,-6463.4540999999999
936000.00000000000,-6475.0410199999997,-6463.7822299999998
938250.00000000000,-6474.1581999999999,-6463.8300799999997
940500.00000000000,-6474.9555700000001,-6463.1967800000002
942750.00000000000,-6474.3027300000003,-6463.0976600000004
945000.00000000000,-6476.3110399999996,-6463.7377900000001
947250.00000000000,-6474.6767600000003,-6463.2187500000000
949500.00000000000,-6474.2451199999996,-6463.5532199999998
951750.00000000000,-6476.5078100000001,-6463.2407199999998
954000.00000000000,-6474.2451199999996,-6463.3681600000000
956250.00000000000,-6477.0781200000001,-6463.7968799999999
958500.00000000000,-6473.3637699999999,-6463.2075199999999
960750.00000000000,-6475.6884799999998,-6463.6157199999998
963000.00000000000,-6474.4560499999998,-6463.1171899999999
965250.00000000000,-6474.2915000000003,-6462.6987300000001
967500.00000000000,-6474.9199200000003,-6463.7089800000003
969750.00000000000,-6475.7382799999996,-6463.6503899999998
972000.00000000000,-6475.8315400000001,-6463.4721700000000
974250.00000000000,-6474.1992200000004,-6463.3310499999998
976500.00000000000,-6473.6381799999999,-6463.3432599999996
978750.00000000000,-6476.4628899999998,-6463.8974600000001
981000.00000000000,-6476.3740200000002,-6463.7997999999998
983250.00000000000,-6475.4081999999999,-6463.4902300000003
985500.00000000000,-6474.2895500000004,-6463.0195299999996
987750.00000000000,-6475.6035199999997,-6463.2519499999999
990000.00000000000,-6474.4404299999997,-6462.8666999999996
992250.00000000000,-6476.0429700000004,-6463.4174800000001
994500.00000000000,-6474.2983400000003,-6463.4414100000004
996750.00000000000,-6476.3037100000001,-6463.9638699999996
999000.00000000000,-6474.9624000000003,-6463.2861300000004
1001250.0000000000,-6475.9853499999999,-6463.1103499999999
1003500.0000000000,-6476.3271500000001,-6463.7119100000000
1005750.0000000000,-6473.3496100000002,-6463.0170900000003
1008000.0000000000,-6474.0620099999996,-6463.5122099999999
1010250.0000000000,-6473.9106400000001,-6463.3159200000000
1012500.0000000000,-6474.1845700000003,-6463.6445299999996
1014750.0000000000,-6475.1977500000003,-6463.2045900000003
1017000.0000000000,-6474.2353499999999,-6463.5468799999999
1019250.0000000000,-6475.5307599999996,-6463.5249000000003
1021500.0000000000,-6473.8383800000001,-6463.1406200000001
1023750.0000000000,-6475.8491199999999,-6463.5615200000002
1026000.0000000000,-6475.5131799999999,-6463.8955100000003
1028250.0000000000,-6475.0141599999997,-6463.2299800000001
1030500.0000000000,-6475.1826199999996,-6463.3261700000003
1032750.0000000000,-6474.6948199999997,-6463.2831999999999
1035000.0000000000,-6475.2314500000002,-6463.0127000000002
1037250.0000000000,-6475.2031200000001,-6463.3691399999998
1039500.0000000000,-6475.1733400000003,-6463.1533200000003
1041750.0000000000,-6473.8530300000002,-6463.4521500000001
1044000.0000000000,-6475.3247099999999,-6463.6337899999999
1046250.0000000000,-6474.7670900000003,-6463.5205100000003
1048500.0000000000,-6476.1030300000002,-6462.8915999999999
1050750.0000000000,-6474.5400399999999,-6463.7705100000003
1053000.0000000000,-6475.4995099999996,-6463.7890600000001
1055250.0000000000,-6474.7050799999997,-6463.5278300000000
1057500.0000000000,-6476.2670900000003,-6463.3579099999997
1059750.0000000000,-6473.6064500000002,-6463.0659200000000
1062000.0000000000,-6474.4418900000001,-6463.1450199999999
1064250.0000000000,-6474.9892600000003,-6463.2973599999996
1066500.0000000000,-6473.2045900000003,-6463.0961900000002
1068750.0000000000,-6474.3608400000003,-6463.1352500000003
1071000.0000000000,-6474.3325199999999,-6463.2372999999998
1073250.0000000000,-6474.1235399999996,-6463.1977500000003
1075500.0000000000,-6474.9418900000001,-6463.6396500000001
1077750.0000000000,-6475.0156200000001,-6463.1694299999999
1080000.0000000000,-6475.2241199999999,-6463.0087899999999
1082250.0000000000,-6474.4872999999998,-6463.4975599999998
1084500.0000000000,-6474.9394499999999,-6463.4916999999996
1086750.0000000000,-6474.7065400000001,-6462.8706099999999
1089000.0000000000,-6473.1377000000002,-6462.7827100000004
1091250.0000000000,-6475.4775399999999,-6462.9872999999998
1093500.0000000000,-6473.9565400000001,-6463.2402300000003
1095750.0000000000,-6473.2451199999996,-6463.0512699999999
1098000.0000000000,-6474.1865200000002,-6463.1835899999996
1100250.0000000000,-6474.6391599999997,-6463.3305700000001
1102500.0000000000,-6473.4199200000003,-6462.8461900000002
1104750.0000000000,-6474.1772499999997,-6462.6152300000003
1107000.0000000000,-6475.4184599999999,-6463.4023399999996
1109250.0000000000,-6473.1284200000000,-6463.0239300000003
1111500.0000000000,-6474.8051800000003,-6463.3554700000004
1113750.0000000000,-6474.8852500000003,-6462.9365200000002
1116000.0000000000,-6475.7314500000002,-6463.5375999999997
1118250.0000000000,-6474.5854499999996,-6462.6635699999997
1120500.0000000000,-6474.7309599999999,-6462.7426800000003
1122750.0000000000,-6474.2407199999998,-6462.9306600000000
1125000.0000000000,-6475.2822299999998,-6463.4902300000003
1127250.0000000000,-6473.3193400000000,-6462.8110399999996
1129500.0000000000,-6474.2963900000004,-6463.0112300000001
1131750.0000000000,-6474.0976600000004,-6463.3686500000003
1134000.0000000000,-6475.1333000000004,-6462.8413099999998
1136250.0000000000,-6473.4257799999996,-6463.1074200000003
1138500.0000000000,-6475.6948199999997,-6463.1914100000004
1140750.0000000000,-6474.2524400000002,-6463.0952100000004
1143000.0000000000,-6475.4726600000004,-6463.3154299999997
1145250.0000000000,-6473.2407199999998,-6463.0517600000003
1147500.0000000000,-6474.5380900000000,-6462.8320299999996
1149750.0000000000,-6474.8344699999998,-6463.1064500000002
1152000.0000000000,-6475.0585899999996,-6463.6347699999997
1154250.0000000000,-6475.9125999999997,-6463.4169899999997
1156500.0000000000,-6475.4135699999997,-6463.3476600000004
1158750.0000000000,-6474.3339800000003,-6463.3564500000002
1161000.0000000000,-6476.5703100000001,-6462.7900399999999
1163250.0000000000,-6473.5043900000001,-6462.9809599999999
1165500.0000000000,-6474.5185499999998,-6463.1274400000002
1167750.0000000000,-6476.3071300000001,-6463.4350599999998
1170000.0000000000,-6474.4125999999997,-6463.1684599999999
1172250.0000000000,-6474.1084000000001,-6462.9853499999999
1174500.0000000000,-6474.8515600000001,-6463.7563499999997
1176750.0000000000,-6474.8496100000002,-6463.1474600000001
1179000.0000000000,-6473.5644499999999,-6463.3959999999997
1181250.0000000000,-6475.0122099999999,-6463.4990200000002
1183500.0000000000,-6473.6005900000000,-6462.7797899999996
1185750.0000000000,-6475.4140600000001,-6463.5932599999996
1188000.0000000000,-6473.7270500000004,-6463.4072299999998
1190250.0000000000,-6474.4731400000001,-6463.3559599999999
1192500.0000000000,-6475.6709000000001,-6463.4960899999996
1194750.0000000000,-6474.5288099999998,-6463.1098599999996
1197000.0000000000,-6473.9516599999997,-6463.0942400000004
1199250.0000000000,-6474.6362300000001,-6463.1933600000002
1201500.0000000000,-6475.7221700000000,-6463.4418900000001
1203750.0000000000,-6475.8759799999998,-6463.1943400000000
1206000.0000000000,-6476.1767600000003,-6463.5034200000000
1208250.0000000000,-6473.4423800000004,-6462.9233400000003
1210500.0000000000,-6472.7246100000002,-6462.7348599999996
1212750.0000000000,-6473.8188499999997,-6463.0820299999996
1215000.0000000000,-6475.5083000000004,-6463.3437500000000
1217250.0000000000,-6475.2143599999999,-6463.0605500000001
1219500.0000000000,-6476.0459000000001,-6463.0937500000000
1221750.0000000000,-6472.4155300000002,-6463.3320299999996
1224000.0000000000,-6476.2416999999996,-6463.3388699999996
1226250.0000000000,-6474.2246100000002,-6463.0659200000000
1228500.0000000000,-6474.4003899999998,-6462.8554700000004
1230750.0000000000,-6475.9804700000004,-6463.5092800000002
1233000.0000000000,-6476.2192400000004,-6463.7382799999996
1235250.0000000000,-6473.8740200000002,-6462.7690400000001
1237500.0000000000,-6474.5708000000004,-6463.3227500000003
1239750.0000000000,-6474.6186500000003,-6463.4814500000002
1242000.0000000000,-6474.0766599999997,-6463.2255900000000
1244250.0000000000,-6473.4663099999998,-6462.8290999999999
1246500.0000000000,-6475.1621100000002,-6463.1562500000000
1248750.0000000000,-6475.0288099999998,-6463.0874000000003
1251000.0000000000,-6474.7817400000004,-6463.1660199999997
1253250.0000000000,-6474.2768599999999,-6463.2768599999999
1255500.0000000000,-6473.7382799999996,-6463.3017600000003
1257750.0000000000,-6476.0395500000004,-6463.8144499999999
1260000.0000000000,-6474.4023399999996,-6463.4033200000003
1262250.0000000000,-6475.3950199999999,-6463.3584000000001
1264500.0000000000,-6474.0078100000001,-6463.3515600000001
1266750.0000000000,-6475.5410199999997,-6463.3164100000004
1269000.0000000000,-6475.5322299999998,-6463.5463900000004
1271250.0000000000,-6476.0566399999998,-6463.5322299999998
1273500.0000000000,-6475.5229499999996,-6463.4780300000002
1275750.0000000000,-6476.3867200000004,-6463.6489300000003
1278000.0000000000,-6474.2241199999999,-6463.1210899999996
1280250.0000000000,-6474.0961900000002,-6463.1000999999997
1282500.0000000000,-6476.3056600000000,-6463.7060499999998
1284750.0000000000,-6474.3959999999997,-6463.2431600000000
1287000.0000000000,-6474.7187500000000,-6463.2919899999997
1289250.0000000000,-6474.3369100000000,-6463.2871100000002
1291500.0000000000,-6474.7231400000001,-6463.5297899999996
1293750.0000000000,-6475.1713900000004,-6463.1323199999997
1296000.0000000000,-6474.5141599999997,-6463.3290999999999
1298250.0000000000,-6473.8032199999998,-6462.9584999999997
1300500.0000000000,-6473.4414100000004,-6463.3593799999999
1302750.0000000000,-6475.2783200000003,-6463.2426800000003
1305000.0000000000,-6474.6171899999999,-6463.3051800000003
1307250.0000000000,-6474.6240200000002,-6463.5180700000001
1309500.0000000000,-6474.9287100000001,-6463.0952100000004
1311750.0000000000,-6475.6274400000002,-6463.3979499999996
1314000.0000000000,-6473.7221700000000,-6462.8593799999999
1316250.0000000000,-6474.1875000000000,-6462.9453100000001
1318500.0000000000,-6473.5278300000000,-6463.2514600000004
1320750.0000000000,-6475.0956999999999,-6463.5039100000004
1323000.0000000000,-6474.4477500000003,-6463.2187500000000
1325250.0000000000,-6474.9643599999999,-6462.9951199999996
1327500.0000000000,-6474.1064500000002,-6463.0722699999997
1329750.0000000000,-6474.4311500000003,-6463.1801800000003
1332000.0000000000,-6475.9365200000002,-6463.5053699999999
